,Feature name,Source,Unique count,Min,Max,Notes
475,instant_bookable_t_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
476,instant_bookable_t_cancellation_policy_super_strict_30,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
477,instant_bookable_t_cancellation_policy_super_strict_60,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
478,instant_bookable_f_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
479,instant_bookable_f_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
480,instant_bookable_f_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
481,instant_bookable_f_concat_comments_sentiment_negative_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
482,instant_bookable_t_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
483,instant_bookable_t_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
484,instant_bookable_t_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
485,instant_bookable_t_concat_comments_sentiment_negative_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
486,require_guest_profile_picture_f_require_guest_phone_verification_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
487,require_guest_profile_picture_f_require_guest_phone_verification_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
488,require_guest_profile_picture_t_require_guest_phone_verification_f,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
489,require_guest_profile_picture_t_require_guest_phone_verification_t,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
490,require_guest_profile_picture_f_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
491,require_guest_profile_picture_f_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
492,require_guest_profile_picture_f_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
493,require_guest_profile_picture_f_cancellation_policy_super_strict_30,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
494,require_guest_profile_picture_f_cancellation_policy_super_strict_60,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
495,require_guest_profile_picture_t_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
496,require_guest_profile_picture_t_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
497,require_guest_profile_picture_t_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
498,require_guest_profile_picture_f_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
499,require_guest_profile_picture_f_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
500,require_guest_profile_picture_f_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
501,require_guest_profile_picture_f_concat_comments_sentiment_negative_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
502,require_guest_profile_picture_t_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
503,require_guest_phone_verification_f_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
504,require_guest_phone_verification_f_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
505,require_guest_phone_verification_f_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
506,require_guest_phone_verification_f_cancellation_policy_super_strict_30,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
507,require_guest_phone_verification_f_cancellation_policy_super_strict_60,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
508,require_guest_phone_verification_t_cancellation_policy_moderate,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
509,require_guest_phone_verification_t_cancellation_policy_strict_14_with_grace_period,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
510,require_guest_phone_verification_t_cancellation_policy_flexible,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
511,require_guest_phone_verification_f_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
512,require_guest_phone_verification_f_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
513,require_guest_phone_verification_f_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
514,require_guest_phone_verification_f_concat_comments_sentiment_negative_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
515,require_guest_phone_verification_t_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
516,require_guest_phone_verification_t_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
517,cancellation_policy_moderate_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
518,cancellation_policy_moderate_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
519,cancellation_policy_moderate_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
520,cancellation_policy_strict_14_with_grace_period_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
521,cancellation_policy_strict_14_with_grace_period_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
522,cancellation_policy_strict_14_with_grace_period_concat_comments_sentiment_negative_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
523,cancellation_policy_flexible_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
524,cancellation_policy_flexible_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
525,cancellation_policy_flexible_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
526,cancellation_policy_flexible_concat_comments_sentiment_negative_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
527,cancellation_policy_super_strict_30_concat_comments_sentiment_positive_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
528,cancellation_policy_super_strict_30_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
529,cancellation_policy_super_strict_60_concat_comments_sentiment_neutral_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [1, 0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
530,cancellation_policy_super_strict_60_concat_comments_sentiment_missing_concat_comments_sentiment,flat_file_after_feature_enrichment,2,0,1,"{'smaple_values': [0, 1], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
531,mean_temperatures_in_previous_period,flat_file_after_feature_enrichment,7,2.0,7.944444444444445,"{'smaple_values': [7.944444444444445, 2.6, 3.583333333333333, 2.333333333333333, 5.071428571428571], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
532,mean_temperatures_in_target_period,flat_file_after_feature_enrichment,7,4.833333333333333,18.33333333333333,"{'smaple_values': [13.166666666666666, 14.5, 4.833333333333333, 16.666666666666668, 18.33333333333333], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
533,mean_of_min_temperatures_in_previous_period,flat_file_after_feature_enrichment,7,-0.5,4.222222222222222,"{'smaple_values': [-0.5, 0.5, 1.7142857142857142, 3.0, 4.222222222222222], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
534,mean_of_min_temperatures_in_target_period,flat_file_after_feature_enrichment,7,1.0,13.333333333333334,"{'smaple_values': [10.333333333333334, 1.0, 4.666666666666667, 13.333333333333334, 13.0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
535,mean_of_max_temperatures_in_previous_period,flat_file_after_feature_enrichment,7,4.5,11.666666666666666,"{'smaple_values': [6.666666666666667, 5.4, 4.5, 11.666666666666666, 4.666666666666667], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
536,mean_of_max_temperatures_in_target_period,flat_file_after_feature_enrichment,7,8.666666666666666,23.33333333333333,"{'smaple_values': [18.0, 8.666666666666666, 13.666666666666666, 21.666666666666668, 22.33333333333333], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
537,mean_precipitation_millimeters_in_previous_period,flat_file_after_feature_enrichment,7,41.66666666666666,47.77777777777778,"{'smaple_values': [43.0, 46.875, 46.66666666666666, 41.66666666666666, 43.75], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
538,mean_precipitation_millimeters_in_target_period,flat_file_after_feature_enrichment,6,36.66666666666666,61.66666666666666,"{'smaple_values': [60.0, 61.66666666666666, 53.333333333333336, 36.66666666666666, 46.66666666666666], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
539,mean_precipitation_days_in_previous_period,flat_file_after_feature_enrichment,7,9.22222222222222,10.333333333333334,"{'smaple_values': [9.22222222222222, 9.333333333333334, 9.6, 9.375, 9.75], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
540,mean_precipitation_days_in_target_period,flat_file_after_feature_enrichment,4,8.0,9.0,"{'smaple_values': [8.0, 9.0, 8.666666666666666, 8.333333333333334], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
541,mean_sunshine_hours_in_day_in_previous_period,flat_file_after_feature_enrichment,7,1.6666666666666667,4.388888888888889,"{'smaple_values': [4.388888888888889, 2.2, 3.5, 1.6666666666666667, 1.875], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
542,mean_sunshine_hours_in_day_in_target_period,flat_file_after_feature_enrichment,7,4.0,7.5,"{'smaple_values': [6.5, 7.333333333333333, 5.333333333333333, 4.0, 7.0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
543,mean_sunshine_hours_in_month_in_previous_period,flat_file_after_feature_enrichment,7,48.333333333333336,133.88888888888889,"{'smaple_values': [85.83333333333333, 48.333333333333336, 55.0, 120.625, 133.88888888888889], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
544,mean_sunshine_hours_in_month_in_target_period,flat_file_after_feature_enrichment,7,123.33333333333331,230.0,"{'smaple_values': [210.0, 205.0, 230.0, 226.66666666666663, 165.0], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
545,distance_from_center,flat_file_after_feature_enrichment,22552,0.198797917473705,25.011903613259708,"{'smaple_values': [2.25293650110437, 4.358512298417989, 3.719383971255591, 3.15982844194998, 4.824840247914374], 'sum_of_na': 0, 'is_numeric': True, 'is_string': False, 'is_datetime': False}"
546,amenities_list,flat_file_after_feature_enrichment,19985,,,"{'smaple_values': [""['wifi', 'kitchen', 'elevator', 'washer', 'smoke_detector', 'carbon_monoxide_detector', 'essentials', 'shampoo', 'lock_on_bedroom_door', 'hangers', 'hair_dryer', 'iron', 'laptop_friendly_workspace']"", ""['internet', 'wifi', 'wheelchair_accessible', 'kitchen', 'smoking_allowed', 'elevator', 'free_street_parking', 'buzzer/wireless_intercom', 'heating', 'family/kid_friendly', 'washer', 'essentials', 'hair_dryer', 'iron', 'high_chair', 'children���s_books_and_toys', 'hot_water', 'other']"", ""['internet', 'wifi', 'kitchen', 'smoking_allowed', 'elevator', 'buzzer/wireless_intercom', 'heating', 'washer', 'essentials', '24-hour_check-in', 'hangers', 'iron', 'laptop_friendly_workspace']"", ""['internet', 'wifi', 'kitchen', 'smoking_allowed', 'elevator', 'heating', 'washer', 'essentials', 'hangers', 'laptop_friendly_workspace', 'translation_missing:_en.hosting_amenity_49', 'translation_missing:_en.hosting_amenity_50']"", ""['tv', 'cable_tv', 'internet', 'wifi', 'kitchen', 'free_parking_on_premises', 'pets_allowed', 'pets_live_on_this_property', 'dog(s)', 'heating', 'family/kid_friendly', 'hangers', 'private_entrance', 'hot_water', 'bed_linens']""], 'sum_of_na': 0, 'is_numeric': False, 'is_string': True, 'is_datetime': False}"
